index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,parsed_genres,broad_genre,country,country_name,top_genre,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_popularity
18096,On Bended KneeBoyz II Men,Boyz II Men,On Bended Knee,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",7MYmo0JJJDmu4MZTSAF9y3,,329800.0,False,II,0.626,0.532,8.0,-8.096999999999998,1.0,0.0351,0.4129999999999999,0.0,0.116,0.197,116.621,4.0,60.0,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']","['pop', 'r&b', 'pop', 'r&b', 'r&b', 'r&b']",ID,Indonesia,r&b,0.526210784667581,0.507255756875767,0.37386078827690755,121.951576409442,79.59824586732115
18183,One DanceDrake Featuring WizKid & Kyla,Drake Featuring WizKid & Kyla,One Dance,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",1zi7xx7UVEFkmKfv06H8x0,,173986.0,False,Views,0.796,0.61,1.0,-5.857,1.0,0.0516,0.00842,0.00286,0.3509999999999999,0.391,103.99,4.0,83.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']","['hip hop', 'pop', 'hip hop', 'pop', 'hip hop', 'hip hop']",AE,United Arab Emirates,hip hop,0.6402619638167493,0.6247082083454917,0.49696533046396263,122.19661175955648,86.40749927049897
18221,One KissCalvin Harris & Dua Lipa,Calvin Harris & Dua Lipa,One Kiss,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",7ef4DlsgrMEH11cDZd32M6,https://p.scdn.co/mp3-preview/34b3b95afb8e1d34363f01b194b4a729100d3710?cid=b8d3901151d34489a160e3cf0ab1fa94,214846.0,False,One Kiss (with Dua Lipa),0.791,0.8619999999999999,9.0,-3.24,0.0,0.11,0.037,2.2e-05,0.0814,0.5919999999999999,123.994,4.0,86.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']","['pop', 'electronic', 'electronic', 'electronic', 'pop', 'electronic', 'latin', 'dance']",BE,Belgium,electronic,0.6578990650157034,0.6506996108443739,0.5248109328183098,125.32986502292336,83.74531605357207
18225,One Last TimeAriana Grande,Ariana Grande,One Last Time,"['dance pop', 'pop', 'post-teen pop']",7xoUc6faLbCqZO6fQEYprd,,197266.0,False,My Everything (Deluxe),0.628,0.5929999999999999,8.0,-5.036,1.0,0.0323,0.093,2e-06,0.096,0.104,125.026,4.0,81.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
18317,One Step CloserLinkin Park,Linkin Park,One Step Closer,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",3K4HG9evC7dg3N0R9cYqk4,https://p.scdn.co/mp3-preview/4859175e37ab4336af22f983fec6d2d126a2b1de?cid=b8d3901151d34489a160e3cf0ab1fa94,157333.0,False,Hybrid Theory (Bonus Edition),0.4919999999999999,0.969,9.0,-4.419,1.0,0.0491,0.0014,1e-06,0.0787,0.538,95.136,4.0,75.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']","['metal', 'metal', 'hip hop']",CZ,Czechia,metal,0.6851213236620837,0.6724915737432788,0.4841494785464256,128.7664670708383,70.26996499585002
18491,OpheliaThe Lumineers,The Lumineers,Ophelia,"['folk-pop', 'modern rock', 'stomp and holler']",3d8y0t70g7hw2FOWl9Z4Fm,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=b8d3901151d34489a160e3cf0ab1fa94,160097.0,False,Cleopatra,0.664,0.573,5.0,-6.519,1.0,0.0277,0.6129999999999999,0.000363,0.0857,0.566,76.02299999999998,4.0,76.0,"['folk-pop', 'modern rock', 'stomp and holler']","['pop', 'rock']",IE,Ireland,pop,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
18519,OthersideRed Hot Chili Peppers,Red Hot Chili Peppers,Otherside,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",64BbK9SFKH2jk86U3dGj2P,https://p.scdn.co/mp3-preview/3dfe48540e8c8b3a4b3434837952a3aa5b9291e9?cid=b8d3901151d34489a160e3cf0ab1fa94,255373.0,False,Californication (Deluxe Edition),0.458,0.795,0.0,-3.265,1.0,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4.0,80.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']","['rock', 'metal', 'rock', 'rock']",CR,Costa Rica,rock,0.7143836130056656,0.6609045383205224,0.5791156580419328,120.49605214535744,83.71235249539895
18725,ParadiseColdplay,Coldplay,Paradise,"['permanent wave', 'pop']",6nek1Nin9q48AVZcWs9e9D,https://p.scdn.co/mp3-preview/99475c9d11e4df26ca9d1460fbe0654e687d79e0?cid=b8d3901151d34489a160e3cf0ab1fa94,278719.0,False,Mylo Xyloto,0.449,0.5849999999999999,5.0,-6.762,1.0,0.0268,0.0522,8.5e-05,0.0833,0.203,139.627,4.0,79.0,"['permanent wave', 'pop']",['pop'],HK,Hong Kong,pop,0.612475272937604,0.6154612030944979,0.4903842636107295,132.29014351818378,69.70591425059649
18762,Party In The U.S.A.Miley Cyrus,Miley Cyrus,Party In The U.S.A.,"['dance pop', 'pop', 'post-teen pop']",5Q0Nhxo0l2bP3pNjpGJwV1,,202066.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6'}, 'href': 'https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6', 'id': '5YGY8feqx7naU7z4HrwZM6', 'name': 'Miley Cyrus', 'type': 'artist', 'uri': 'spotify:artist:5YGY8feqx7naU7z4HrwZM6'}], 'available_markets': ['US'], 'external_urls': {'spotify': 'https://open.spotify.com/album/64aKkqxc3Ur2LYIKeS5osS'}, 'href': 'https://api.spotify.com/v1/albums/64aKkqxc3Ur2LYIKeS5osS', 'id': '64aKkqxc3Ur2LYIKeS5osS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d6c3ad6a2a27471e1d5e8103', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d6c3ad6a2a27471e1d5e8103', 'width': 64}], 'name': 'The Time Of Our Lives', 'release_date': '2009-01-01', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:64aKkqxc3Ur2LYIKeS5osS'}",0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4.0,74.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",AU,Australia,pop,0.6303915682355078,0.6238375286207523,0.5120970924950028,125.57715467926585,87.41555515173542
18894,PerfectEd Sheeran,Ed Sheeran,Perfect,"['pop', 'uk pop']",0tgVpDi06FyKpA1z0VMD4v,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=b8d3901151d34489a160e3cf0ab1fa94,263400.0,False,÷ (Deluxe),0.5989999999999999,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,3.0,88.0,"['pop', 'uk pop']","['pop', 'pop']",BG,Bulgaria,pop,0.6998933838255106,0.7741705130539271,0.6316745439318355,135.3886122419255,61.34959764046171
18898,PerfectOne Direction,One Direction,Perfect,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",3NLnwwAQbbFKcEcV8hDItk,https://p.scdn.co/mp3-preview/c6272bcc7ec076e8ef127a4ae95aca99aa3728ed?cid=b8d3901151d34489a160e3cf0ab1fa94,230333.0,False,Made In The A.M. (Deluxe Edition),0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.0,0.1189999999999999,0.396,99.933,4.0,75.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']","['pop', 'pop', 'pop', 'pop']",PH,Philippines,pop,0.6352808258735201,0.5564943293387237,0.5070033424776206,120.24074458561941,79.41528299162576
18935,PhotographEd Sheeran,Ed Sheeran,Photograph,"['pop', 'uk pop']",1HNkqx9Ahdgi1Ixy2xkKkL,https://p.scdn.co/mp3-preview/097c7b735ceb410943cbd507a6e1dfda272fd8a8?cid=b8d3901151d34489a160e3cf0ab1fa94,258986.0,False,x (Deluxe Edition),0.6139999999999999,0.379,4.0,-10.48,1.0,0.0476,0.6069999999999999,0.000464,0.0986,0.201,107.989,4.0,85.0,"['pop', 'uk pop']","['pop', 'pop']",BG,Bulgaria,pop,0.6998933838255106,0.7741705130539271,0.6316745439318355,135.3886122419255,61.34959764046171
18944,Piano ManBilly Joel,Billy Joel,Piano Man,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",70C4NyhjD5OZUMzvWZ3njJ,https://p.scdn.co/mp3-preview/7f1dc0e2f56c946849ac2e61dfa1ce827fb8dc70?cid=b8d3901151d34489a160e3cf0ab1fa94,339000.0,False,Piano Man (Legacy Edition),0.331,0.55,0.0,-6.483,1.0,0.0272,0.6049999999999999,4e-06,0.192,0.4289999999999999,177.734,3.0,75.0,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['rock', 'rock', 'rock', 'easy listening', 'rock', 'rock', 'rock']",NL,Netherlands,rock,0.6739987620608047,0.6791626535590752,0.560052244675041,126.26297032586929,77.9791370835609
18998,Pink + WhiteFrank Ocean,Frank Ocean,Pink + White,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",3xKsf9qdS1CyvXSMEid6g8,https://p.scdn.co/mp3-preview/3ebaac6d4686eea331d448a290941364b047b985?cid=b8d3901151d34489a160e3cf0ab1fa94,184516.0,False,Blonde,0.544,0.552,9.0,-7.45,1.0,0.0991,0.67,4.6e-05,0.4149999999999999,0.554,159.738,3.0,79.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","['r&b', 'hip hop', 'hip hop', 'soul', 'pop']",NZ,New Zealand,hip hop,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
19063,Please Come Home For ChristmasEagles,Eagles,Please Come Home For Christmas,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3QIoEi8Enr9uHffwInGIsC,https://p.scdn.co/mp3-preview/99c098c78ce00cdb212edc1bc89ca197160b869d?cid=b8d3901151d34489a160e3cf0ab1fa94,177440.0,False,Please Come Home For Christmas/Funky New Year (Remastered),0.6119999999999999,0.2889999999999999,9.0,-11.568,1.0,0.0421,0.5989999999999999,0.00266,0.0561,0.466,183.18,3.0,75.0,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","['rock', 'rock', 'rock', 'rock', 'easy listening', 'rock', 'rock', 'rock']",NL,Netherlands,rock,0.6739987620608047,0.6791626535590752,0.560052244675041,126.26297032586929,77.9791370835609
19094,Please MeCardi B & Bruno Mars,Cardi B & Bruno Mars,Please Me,"['pop', 'pop rap', 'rap']",0PG9fbaaHFHfre2gUVo7AN,https://p.scdn.co/mp3-preview/a25d43f3262e07622ba8876b10d7a56d069eea05?cid=b8d3901151d34489a160e3cf0ab1fa94,200889.0,True,Please Me,0.747,0.57,1.0,-6.711,1.0,0.081,0.0642,0.0,0.0831999999999999,0.65,133.992,4.0,79.0,"['pop', 'pop rap', 'rap']","['pop', 'pop', 'hip hop']",SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
19186,Pop OutPolo G Featuring Lil Tjay,Polo G Featuring Lil Tjay,Pop Out,['chicago rap'],6uFn47ACjqYkc0jADwEdj1,https://p.scdn.co/mp3-preview/505ae166c11669c630873c84719b6eb1346fd097?cid=b8d3901151d34489a160e3cf0ab1fa94,166560.0,True,Die A Legend,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,4.0,85.0,['chicago rap'],['hip hop'],PT,Portugal,hip hop,0.6955121079793569,0.5938241156303007,0.5427943715038435,120.90636782272908,75.658342054928
19187,Pop OutPolo G Featuring Lil Tjay,Polo G Featuring Lil Tjay,Pop Out,['chicago rap'],6uFn47ACjqYkc0jADwEdj1,https://p.scdn.co/mp3-preview/505ae166c11669c630873c84719b6eb1346fd097?cid=b8d3901151d34489a160e3cf0ab1fa94,166560.0,True,Die A Legend,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,4.0,86.0,['chicago rap'],['hip hop'],PT,Portugal,hip hop,0.6955121079793569,0.5938241156303007,0.5427943715038435,120.90636782272908,75.658342054928
19267,Praise The Lord (Da Shine)A$AP Rocky Featuring Skepta,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",7ycWLEP1GsNjVvcjawXz3z,https://p.scdn.co/mp3-preview/2cfefc8f262be77650db96a60e2f879fa436ee1d?cid=b8d3901151d34489a160e3cf0ab1fa94,205040.0,True,TESTING,0.85,0.569,5.0,-8.152,0.0,0.136,0.0609,0.0816,0.1,0.2939999999999999,80.02,4.0,83.0,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']","['hip hop', 'hip hop', 'pop', 'hip hop', 'hip hop']",LV,Latvia,hip hop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
19347,Pride.Kendrick Lamar,Kendrick Lamar,Pride.,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",6IZvVAP7VPPnsGX6bvgkqg,,275253.0,True,DAMN.,0.665,0.535,4.0,-7.056,0.0,0.0572,0.0786,1.7e-05,0.154,0.37,138.842,4.0,70.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","['hip hop', 'hip hop', 'hip hop', 'hip hop']",LV,Latvia,hip hop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
19400,Propuesta IndecenteRomeo Santos,Romeo Santos,Propuesta Indecente,"['bachata', 'latin', 'tropical']",5PycBIeabfvX3n9ILG7Vrv,https://p.scdn.co/mp3-preview/29469d9d9a4d762adaac833443e6c850b49a3540?cid=b8d3901151d34489a160e3cf0ab1fa94,235133.0,False,Fórmul,0.757,0.632,2.0,-6.83,1.0,0.0549,0.499,0.0,0.0723,0.7419999999999999,122.936,4.0,77.0,"['bachata', 'latin', 'tropical']","['latin', 'latin']",NI,Nicaragua,latin,0.7257671572871572,0.6693702525252525,0.6063940043290044,119.86343585858585,84.2492784992785
19416,Psycho KillerTalking Heads,Talking Heads,Psycho Killer,"['art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",1i6N76fftMZhijOzFQ5ZtL,https://p.scdn.co/mp3-preview/38771ff6fac4da1cc99f3ffb6ecdbbf537e60f6e?cid=b8d3901151d34489a160e3cf0ab1fa94,261413.0,False,Talking Heads '77 (Deluxe Version),0.7209999999999999,0.521,2.0,-8.122999999999998,1.0,0.0612,0.0707,0.00552,0.127,0.942,123.118,4.0,74.0,"['art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']","['rock', 'rock', 'rock', 'rock']",US,United States,rock,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
19629,Raise Your GlassP!nk,P!nk,Raise Your Glass,"['dance pop', 'pop', 'post-teen pop']",1gv4xPanImH17bKZ9rOveR,https://p.scdn.co/mp3-preview/f19c10b914bc26588a68aa98bd67331e7f78285f?cid=b8d3901151d34489a160e3cf0ab1fa94,202960.0,True,Raise Your Glass,0.7,0.7089999999999999,7.0,-5.006,1.0,0.0839,0.0048,0.0,0.0289,0.625,122.019,4.0,76.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",IE,Ireland,pop,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
19928,RevengeXXXTentacion,XXXTentacion,Revenge,"['emo rap', 'miami hip hop']",5TXDeTFVRVY7Cvt0Dw4vWW,https://p.scdn.co/mp3-preview/0cd99b6ca0f62d693aeabe85a0a649bca2c07dcc?cid=b8d3901151d34489a160e3cf0ab1fa94,120026.0,True,17,0.746,0.251,11.0,-16.169,0.0,0.259,0.782,0.00203,0.106,0.18,139.999,4.0,77.0,"['emo rap', 'miami hip hop']","['hip hop', 'hip hop']",SA,Saudi Arabia,hip hop,0.6148001453488372,0.6533224745639534,0.5078433175872092,119.98573859011628,79.12165697674419
19961,Ric Flair DripOffset & Metro Boomin,Offset & Metro Boomin,Ric Flair Drip,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7sO5G9EABYOXQKNPNiE9NR,https://p.scdn.co/mp3-preview/65db0cfbd7235bcc2cafe698c656853f845a9133?cid=b8d3901151d34489a160e3cf0ab1fa94,172800.0,True,Without Warning,0.88,0.4279999999999999,9.0,-8.279999999999998,1.0,0.2059999999999999,0.1489999999999999,5.1e-05,0.114,0.333,100.007,4.0,83.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['hip hop', 'hip hop', 'pop', 'hip hop', 'hip hop', 'hip hop']",LV,Latvia,hip hop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
19967,Rich GirlDaryl Hall John Oates,Daryl Hall John Oates,Rich Girl,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0qRR9d89hIS0MHRkQ0ejxX,https://p.scdn.co/mp3-preview/90fabcf68d0219dd17e5f5b4742bc524d738e5fb?cid=b8d3901151d34489a160e3cf0ab1fa94,142786.0,False,Bigger Than Both Of Us,0.5969999999999999,0.643,5.0,-6.303,1.0,0.134,0.5,0.0,0.0435,0.823,167.963,4.0,71.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","['rock', 'rock', 'easy listening', 'rock', 'rock', 'rock']",NZ,New Zealand,rock,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
20088,RiptideVance Joy,Vance Joy,Riptide,"['folk-pop', 'modern rock', 'pop', 'pop rock']",3JvrhDOgAt6p7K8mDyZwRd,https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=b8d3901151d34489a160e3cf0ab1fa94,204280.0,False,Dream Your Life Away (Special Edition),0.4839999999999999,0.7309999999999999,1.0,-6.694,1.0,0.0379,0.4309999999999999,0.0,0.151,0.51,101.654,4.0,79.0,"['folk-pop', 'modern rock', 'pop', 'pop rock']","['pop', 'rock', 'pop', 'pop']",NZ,New Zealand,pop,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
20194,Rock With YouMichael Jackson,Michael Jackson,Rock With You,"['pop', 'r&b', 'soul']",7oOOI85fVQvVnK5ynNMdW7,https://p.scdn.co/mp3-preview/6d950aa4c01473bee46de9c601f7c9c06d7576b3?cid=b8d3901151d34489a160e3cf0ab1fa94,220626.0,False,Off the Wall,0.808,0.535,1.0,-12.521,1.0,0.0353,0.1789999999999999,9.9e-05,0.158,0.8479999999999999,114.031,4.0,74.0,"['pop', 'r&b', 'soul']","['pop', 'r&b', 'soul']",BG,Bulgaria,pop,0.6998933838255106,0.7741705130539271,0.6316745439318355,135.3886122419255,61.34959764046171
20218,Rockin' Around The Christmas TreeBrenda Lee,Brenda Lee,Rockin' Around The Christmas Tree,"['adult standards', 'brill building pop']",2EjXfH91m7f8HiJN1yQg97,,126266.0,False,Merry Christmas From Brenda Lee,0.5889999999999999,0.4719999999999999,8.0,-8.749,1.0,0.0502,0.6139999999999999,0.0,0.505,0.898,67.196,4.0,90.0,"['adult standards', 'brill building pop']","['easy listening', 'pop']",UA,Ukraine,easy listening,0.7025175778394971,0.6512600168104078,0.5317193612045022,119.40225391024704,66.52766408419822
20219,Rockin' Around The Christmas TreeBrenda Lee,Brenda Lee,Rockin' Around The Christmas Tree,"['adult standards', 'brill building pop']",2EjXfH91m7f8HiJN1yQg97,,126266.0,False,Merry Christmas From Brenda Lee,0.5889999999999999,0.4719999999999999,8.0,-8.749,1.0,0.0502,0.6139999999999999,0.0,0.505,0.898,67.196,4.0,92.0,"['adult standards', 'brill building pop']","['easy listening', 'pop']",UA,Ukraine,easy listening,0.7025175778394971,0.6512600168104078,0.5317193612045022,119.40225391024704,66.52766408419822
20431,Run Rudolph RunChuck Berry,Chuck Berry,Run Rudolph Run,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",2pnPe4pJtq7689i5ydzvJJ,,165733.0,False,Rock 'N' Roll Rarities,0.688,0.7109999999999999,7.0,-10.453,0.0,0.0831999999999999,0.788,2.6e-05,0.0683,0.935,152.277,4.0,85.0,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']","['rock', 'rock', 'rock', 'rock', 'rock', 'soul']",US,United States,rock,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
20460,Runaway BabyBruno Mars,Bruno Mars,Runaway Baby,['pop'],5MMLS3xm12D7N26xlfFApr,https://p.scdn.co/mp3-preview/9e9a874c775f47ae1dc0a45d848f990f66f98854?cid=b8d3901151d34489a160e3cf0ab1fa94,147746.0,False,Doo-Wops & Hooligans,0.656,0.767,11.0,-3.038,1.0,0.0396,0.25,0.0,0.114,0.871,163.834,4.0,64.0,['pop'],['pop'],SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
20474,RunawayKanye West Featuring Pusha T,Kanye West Featuring Pusha T,Runaway,"['chicago rap', 'rap']",3DK6m7It6Pw857FcQftMds,,547733.0,True,My Beautiful Dark Twisted Fantasy,0.571,0.568,1.0,-3.827,0.0,0.0703,0.218,0.0021,0.512,0.109,86.986,4.0,75.0,"['chicago rap', 'rap']","['hip hop', 'hip hop']",KR,"Korea, Republic of",hip hop,0.6558315800889275,0.6887262552868453,0.5462368578968297,119.90748953475762,75.12077504247551
20638,Santa Claus Is Comin' To TownJackson 5,Jackson 5,Santa Claus Is Comin' To Town,"['adult standards', 'motown', 'soul']",2QpN1ZVw8eJO5f7WcvUA1k,,144013.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2iE18Oxc8YSumAU232n4rW'}, 'href': 'https://api.spotify.com/v1/artists/2iE18Oxc8YSumAU232n4rW', 'id': '2iE18Oxc8YSumAU232n4rW', 'name': 'The Jackson 5', 'type': 'artist', 'uri': 'spotify:artist:2iE18Oxc8YSumAU232n4rW'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5M8U1qYKvRQHJJVHmPY7QD'}, 'href': 'https://api.spotify.com/v1/albums/5M8U1qYKvRQHJJVHmPY7QD', 'id': '5M8U1qYKvRQHJJVHmPY7QD', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27308a0fe33e91b991d2c9c9cde', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0208a0fe33e91b991d2c9c9cde', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485108a0fe33e91b991d2c9c9cde', 'width': 64}], 'name': 'Christmas Album', 'release_date': '1970-10-15', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:5M8U1qYKvRQHJJVHmPY7QD'}",0.692,0.762,0.0,-4.867,1.0,0.0342,0.4239999999999999,1.3e-05,0.1809999999999999,0.961,146.673,4.0,46.0,"['adult standards', 'motown', 'soul']","['easy listening', 'r&b', 'soul']",NZ,New Zealand,easy listening,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
20641,Santa Tell MeAriana Grande,Ariana Grande,Santa Tell Me,"['dance pop', 'pop', 'post-teen pop']",0lizgQ7Qw35od7CYaoMBZb,,204093.0,False,Santa Tell Me,0.506,0.628,7.0,-7.316,1.0,0.1729999999999999,0.0545,0.0,0.3009999999999999,0.556,191.708,4.0,94.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",LV,Latvia,pop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
